,Date;Cnc_Program_Name_RT;Cnc_Tool_Number_RT;System_IOLINK_CounterweightPressure;Axis_FeedRate_actual;Axis_Y_positionActualMCS_mm_d10000;System_IOLINK_HydraulicPressure;Axis_Y_power_percent;System_isHydraulicsOn;Axis_Z_positionActualMCS_mm_d10000;Axis_Z_power_percent;Cnc_Override_Axis;Target
445,2020-05-18T10:05:07.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
446,2020-05-18T10:05:08.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
447,2020-05-18T10:05:09.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
448,2020-05-18T10:05:10.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
449,2020-05-18T10:05:11.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
450,2020-05-18T10:05:12.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
451,2020-05-18T10:05:13.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
452,2020-05-18T10:05:14.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
453,2020-05-18T10:05:15.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
454,2020-05-18T10:05:16.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
455,2020-05-18T10:05:17.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
456,2020-05-18T10:05:18.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
457,2020-05-18T10:05:19.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
458,2020-05-18T10:05:20.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
459,2020-05-18T10:05:21.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
460,2020-05-18T10:05:22.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
461,2020-05-18T10:05:23.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
462,2020-05-18T10:05:24.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
463,2020-05-18T10:05:25.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
464,2020-05-18T10:05:26.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
465,2020-05-18T10:05:27.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
466,2020-05-18T10:05:28.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
467,2020-05-18T10:05:29.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
468,2020-05-18T10:05:30.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
469,2020-05-18T10:05:31.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
470,2020-05-18T10:05:32.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
471,2020-05-18T10:05:33.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
472,2020-05-18T10:05:34.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
473,2020-05-18T10:05:35.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
474,2020-05-18T10:05:36.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
475,2020-05-18T10:05:37.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
476,2020-05-18T10:05:38.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
477,2020-05-18T10:05:39.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
478,2020-05-18T10:05:40.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
479,2020-05-18T10:05:41.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
480,2020-05-18T10:05:42.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
481,2020-05-18T10:05:43.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
482,2020-05-18T10:05:44.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
483,2020-05-18T10:05:45.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
484,2020-05-18T10:05:46.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
485,2020-05-18T10:05:47.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
486,2020-05-18T10:05:48.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
487,2020-05-18T10:05:49.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
488,2020-05-18T10:05:50.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
489,2020-05-18T10:05:51.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
490,2020-05-18T10:05:52.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
491,2020-05-18T10:05:53.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
492,2020-05-18T10:05:54.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
493,2020-05-18T10:05:55.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
494,2020-05-18T10:05:56.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
495,2020-05-18T10:05:57.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
496,2020-05-18T10:05:58.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
497,2020-05-18T10:05:59.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
498,2020-05-18T10:06:00.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
499,2020-05-18T10:06:01.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
500,2020-05-18T10:06:02.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
501,2020-05-18T10:06:03.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
502,2020-05-18T10:06:04.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
503,2020-05-18T10:06:05.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
504,2020-05-18T10:06:06.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
505,2020-05-18T10:06:07.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
506,2020-05-18T10:06:08.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
507,2020-05-18T10:06:09.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
508,2020-05-18T10:06:10.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
509,2020-05-18T10:06:11.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
510,2020-05-18T10:06:12.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
511,2020-05-18T10:06:13.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
512,2020-05-18T10:06:14.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
513,2020-05-18T10:06:15.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
514,2020-05-18T10:06:16.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
515,2020-05-18T10:06:17.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
516,2020-05-18T10:06:18.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
517,2020-05-18T10:06:19.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
518,2020-05-18T10:06:20.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
519,2020-05-18T10:06:21.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
520,2020-05-18T10:06:22.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
521,2020-05-18T10:06:23.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
522,2020-05-18T10:06:24.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
523,2020-05-18T10:06:25.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
524,2020-05-18T10:06:26.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
525,2020-05-18T10:06:27.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
526,2020-05-18T10:07:30.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
527,2020-05-18T10:07:31.874Z;contrapeso_10000.H;0;161;0;7872996;148;19;1;14878923;0;100;1
528,2020-05-18T10:07:32.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
529,2020-05-18T10:07:33.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
530,2020-05-18T10:07:34.874Z;contrapeso_10000.H;0;161;0;7872995;148;19;1;14878923;0;100;1
531,2020-05-18T10:07:35.874Z;contrapeso_10000.H;0;161;0;7872996;148;18;1;14878923;0;100;1
532,2020-05-18T10:07:36.889Z;contrapeso_10000.H;0;161;0;7872995;148;18;1;14878923;0;100;1
533,2020-05-18T10:07:37.889Z;contrapeso_10000.H;0;161;0;7872995;148;18;1;14878923;0;100;1
534,2020-05-18T10:07:38.890Z;contrapeso_10000.H;0;161;0;7872995;148;18;1;14878923;0;100;1
535,2020-05-18T10:07:39.890Z;contrapeso.H;0;161;0;7872996;151;18;1;14878923;0;100;1
536,2020-05-18T10:07:40.890Z;contrapeso.H;0;161;0;7872995;150;18;1;14878923;0;100;1
537,2020-05-18T10:07:41.890Z;contrapeso.H;0;161;0;7872995;149;18;1;14878923;0;100;1
538,2020-05-18T10:07:42.890Z;contrapeso.H;0;161;0;7872996;149;18;1;14878923;0;100;1
539,2020-05-18T10:07:43.890Z;contrapeso.H;0;161;0;7872995;148;18;1;14878923;0;100;1
540,2020-05-18T10:07:44.890Z;contrapeso.H;0;161;0;7872995;147;18;1;14878923;0;100;1
541,2020-05-18T10:07:45.889Z;contrapeso.H;0;161;0;7872995;146;18;1;14878923;0;100;1
542,2020-05-18T10:07:46.890Z;contrapeso.H;0;161;0;7872996;145;18;1;14878923;0;100;1
543,2020-05-18T10:07:47.890Z;contrapeso.H;0;161;0;7872995;146;18;1;14878923;0;100;1
544,2020-05-18T10:07:48.889Z;contrapeso.H;0;161;0;7872995;150;18;1;14878923;0;100;1
545,2020-05-18T10:07:49.889Z;contrapeso.H;0;161;0;7872995;155;18;1;14878923;0;100;1
546,2020-05-18T10:07:50.889Z;contrapeso.H;0;161;0;7872995;160;18;1;14878923;0;100;1
547,2020-05-18T10:07:51.889Z;contrapeso.H;0;161;0;7872996;164;18;1;14878923;0;100;1
548,2020-05-18T10:07:52.890Z;contrapeso.H;0;161;0;7872995;169;18;1;14878923;0;100;1
549,2020-05-18T10:07:53.890Z;contrapeso.H;0;161;0;7872995;168;18;1;14878923;0;100;1
550,2020-05-18T10:07:54.890Z;contrapeso.H;0;161;0;7872995;166;18;1;14878923;0;100;1
551,2020-05-18T10:07:55.889Z;contrapeso.H;0;161;0;7872995;165;18;1;14878923;0;100;1
552,2020-05-18T10:07:56.890Z;contrapeso.H;0;161;0;7872995;164;18;1;14878923;0;100;1
553,2020-05-18T10:07:57.890Z;contrapeso.H;0;161;0;7872995;162;18;1;14878923;0;100;1
554,2020-05-18T10:07:58.890Z;contrapeso.H;0;161;0;7872995;161;18;1;14878923;0;100;1
555,2020-05-18T10:07:59.890Z;contrapeso.H;0;161;0;7872996;161;18;1;14878923;0;100;1
556,2020-05-18T10:08:00.890Z;contrapeso.H;0;161;0;7872995;160;18;1;14878923;0;100;1
557,2020-05-18T10:08:01.889Z;contrapeso.H;0;161;0;7872995;159;18;1;14878923;0;100;1
558,2020-05-18T10:08:02.890Z;contrapeso.H;0;161;0;7872996;157;18;1;14878923;0;100;1
559,2020-05-18T10:08:03.890Z;contrapeso.H;0;161;0;7872995;156;18;1;14878923;0;100;1
560,2020-05-18T10:08:04.889Z;contrapeso.H;0;161;0;7872996;155;18;1;14878923;0;100;1
561,2020-05-18T10:08:05.890Z;contrapeso.H;0;161;0;7872995;154;18;1;14878923;0;100;1
562,2020-05-18T10:08:06.890Z;contrapeso.H;0;161;0;7872996;153;18;1;14878923;0;100;1
563,2020-05-18T10:08:07.889Z;contrapeso.H;0;161;0;7872996;152;18;1;14878923;0;100;1
564,2020-05-18T10:08:08.889Z;contrapeso.H;0;161;0;7872995;151;18;1;14878923;0;100;1
565,2020-05-18T10:08:09.889Z;contrapeso.H;0;161;0;7872996;150;17;1;14878923;0;100;1
566,2020-05-18T10:08:10.890Z;contrapeso.H;0;161;0;7872996;149;18;1;14878923;0;100;1
567,2020-05-18T10:08:11.889Z;contrapeso.H;0;161;0;7872995;148;17;1;14878923;0;100;1
568,2020-05-18T10:08:12.889Z;contrapeso.H;0;161;0;7872996;147;17;1;14878923;0;100;1
569,2020-05-18T10:08:13.890Z;contrapeso.H;0;161;0;7872995;146;17;1;14878923;0;100;1
570,2020-05-18T10:08:14.889Z;contrapeso.H;0;161;0;7872995;145;17;1;14878923;0;100;1
571,2020-05-18T10:08:15.890Z;contrapeso.H;0;161;0;7872995;146;17;1;14878923;0;100;1
572,2020-05-18T10:08:16.889Z;contrapeso.H;0;161;0;7872995;150;17;1;14878923;0;100;1
573,2020-05-18T10:08:17.890Z;contrapeso.H;0;161;0;7872995;155;18;1;14878923;0;100;1
574,2020-05-18T10:08:18.890Z;contrapeso.H;0;161;0;7872996;159;18;1;14878923;0;100;1
575,2020-05-18T10:08:19.889Z;contrapeso.H;0;161;0;7872995;164;17;1;14878923;0;100;1
576,2020-05-18T10:08:20.889Z;contrapeso.H;0;161;0;7872995;169;17;1;14878923;0;100;1
577,2020-05-18T10:08:21.889Z;contrapeso.H;0;161;0;7872995;168;17;1;14878923;0;100;1
578,2020-05-18T10:08:22.890Z;contrapeso.H;0;161;0;7872995;166;17;1;14878923;0;100;1
579,2020-05-18T10:08:23.889Z;contrapeso.H;0;161;0;7872995;165;17;1;14878923;0;100;1
580,2020-05-18T10:08:24.889Z;contrapeso.H;0;161;0;7872996;164;17;1;14878923;0;100;1
581,2020-05-18T10:08:25.890Z;contrapeso.H;0;161;0;7872995;162;17;1;14878923;0;100;1
582,2020-05-18T10:08:26.890Z;contrapeso.H;0;161;0;7872995;161;17;1;14878923;0;100;1
583,2020-05-18T10:08:27.889Z;contrapeso.H;0;161;0;7872995;160;17;1;14878923;0;100;1
584,2020-05-18T10:08:28.889Z;contrapeso.H;0;161;0;7872995;159;17;1;14878923;0;100;1
585,2020-05-18T10:08:29.889Z;contrapeso.H;0;161;0;7872996;157;17;1;14878923;0;100;1
586,2020-05-18T10:08:30.890Z;contrapeso.H;0;161;0;7872995;156;17;1;14878923;0;100;1
587,2020-05-18T10:08:31.890Z;contrapeso.H;0;161;0;7872995;156;17;1;14878923;0;100;1
588,2020-05-18T10:08:32.890Z;contrapeso.H;0;161;0;7872996;155;17;1;14878923;0;100;1
589,2020-05-18T10:08:33.890Z;contrapeso.H;0;161;0;7872995;154;17;1;14878923;0;100;1
590,2020-05-18T10:08:34.890Z;contrapeso.H;0;161;0;7872995;153;18;1;14878923;0;100;1
591,2020-05-18T10:08:35.890Z;contrapeso.H;0;161;0;7872995;152;18;1;14878923;0;100;1
592,2020-05-18T10:08:36.889Z;contrapeso.H;0;161;0;7872995;151;17;1;14878923;0;100;1
593,2020-05-18T10:08:37.890Z;contrapeso.H;0;161;0;7872995;150;17;1;14878923;0;100;1
594,2020-05-18T10:08:38.890Z;contrapeso.H;0;161;0;7872995;149;17;1;14878923;0;100;1
595,2020-05-18T10:08:39.889Z;contrapeso.H;0;161;0;7872996;148;17;1;14878923;0;100;1
596,2020-05-18T10:08:40.890Z;contrapeso.H;0;161;0;7872995;147;17;1;14878923;0;100;1
597,2020-05-18T10:08:41.889Z;contrapeso.H;0;161;0;7872995;146;18;1;14878923;0;100;1
598,2020-05-18T10:08:42.890Z;contrapeso.H;0;161;0;7872996;145;18;1;14878922;0;100;1
599,2020-05-18T10:08:43.890Z;contrapeso.H;0;161;0;7872995;146;18;1;14878923;0;100;1
600,2020-05-18T10:08:44.889Z;contrapeso.H;0;161;0;7872995;150;16;1;14878922;0;100;1
601,2020-05-18T10:08:45.889Z;contrapeso.H;0;161;0;7872993;155;26;1;15039971;0;100;1
602,2020-05-18T10:08:46.889Z;contrapeso.H;0;161;0;7872995;159;22;1;15040002;0;100;1
603,2020-05-18T10:08:47.890Z;contrapeso.H;0;161;0;7872995;164;19;1;15040001;0;100;1
604,2020-05-18T10:08:48.890Z;contrapeso.H;0;161;0;7872995;169;18;1;15040000;0;100;1
605,2020-05-18T10:08:49.890Z;contrapeso.H;0;161;0;7872995;168;19;1;15040000;0;100;1
606,2020-05-18T10:08:50.889Z;contrapeso.H;0;161;0;7872995;166;19;1;15040000;0;100;1
607,2020-05-18T10:08:51.890Z;contrapeso.H;0;161;0;7872996;165;19;1;15040000;0;100;1
608,2020-05-18T10:08:52.890Z;contrapeso.H;0;161;0;7872995;164;19;1;15040000;0;100;1
609,2020-05-18T10:08:53.889Z;contrapeso.H;0;161;0;7872995;162;19;1;15040000;0;100;1
610,2020-05-18T10:08:54.890Z;contrapeso.H;0;161;0;7872995;161;18;1;15040000;0;100;1
611,2020-05-18T10:08:55.890Z;contrapeso.H;0;161;0;7872995;160;18;1;15040000;0;100;1
612,2020-05-18T10:08:56.890Z;contrapeso.H;0;161;0;7872995;159;18;1;15040000;0;100;1
613,2020-05-18T10:08:57.890Z;contrapeso.H;0;161;0;7872995;157;18;1;15040000;0;100;1
614,2020-05-18T10:08:58.890Z;contrapeso.H;0;161;0;7872995;156;18;1;15040000;0;100;1
615,2020-05-18T10:08:59.890Z;contrapeso.H;0;161;0;7872995;155;18;1;15040000;0;100;1
616,2020-05-18T10:09:00.890Z;contrapeso.H;0;161;0;7872995;154;18;1;15040000;0;100;1
617,2020-05-18T10:09:01.889Z;contrapeso.H;0;161;0;7872995;153;18;1;15040000;0;100;1
618,2020-05-18T10:09:02.890Z;contrapeso.H;0;161;0;7872995;153;18;1;15040000;0;100;1
619,2020-05-18T10:09:03.890Z;contrapeso.H;0;161;0;7872995;152;18;1;15040000;0;100;1
620,2020-05-18T10:09:04.890Z;contrapeso.H;0;161;0;7872995;151;18;1;15040000;0;100;1
621,2020-05-18T10:09:05.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
622,2020-05-18T10:09:06.889Z;contrapeso.H;0;161;0;7872995;149;18;1;15040000;0;100;1
623,2020-05-18T10:09:07.889Z;contrapeso.H;0;161;0;7872995;148;18;1;15040000;0;100;1
624,2020-05-18T10:09:08.890Z;contrapeso.H;0;161;0;7872995;147;18;1;15040000;0;100;1
625,2020-05-18T10:09:09.889Z;contrapeso.H;0;161;0;7872995;146;18;1;15040000;0;100;1
626,2020-05-18T10:09:10.890Z;contrapeso.H;0;161;0;7872995;145;18;1;15040000;0;100;1
627,2020-05-18T10:09:11.889Z;contrapeso.H;0;161;0;7872995;146;18;1;15040000;0;100;1
628,2020-05-18T10:09:12.890Z;contrapeso.H;0;161;0;7872995;146;18;1;15040000;0;100;1
629,2020-05-18T10:09:13.890Z;contrapeso.H;0;161;0;7872995;146;18;1;15040000;0;100;1
630,2020-05-18T10:09:14.890Z;contrapeso.H;0;161;0;7872995;146;18;1;15040000;0;100;1
631,2020-05-18T10:09:15.889Z;contrapeso.H;0;161;0;7872995;146;18;1;15040000;0;100;1
632,2020-05-18T10:09:16.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
633,2020-05-18T10:09:17.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
634,2020-05-18T10:09:18.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
635,2020-05-18T10:09:19.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
636,2020-05-18T10:09:20.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
637,2020-05-18T10:09:21.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
638,2020-05-18T10:09:22.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
639,2020-05-18T10:09:23.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
640,2020-05-18T10:09:24.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
641,2020-05-18T10:09:25.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
642,2020-05-18T10:09:26.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
643,2020-05-18T10:09:27.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
644,2020-05-18T10:09:28.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
645,2020-05-18T10:09:29.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
646,2020-05-18T10:09:30.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
647,2020-05-18T10:09:31.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
648,2020-05-18T10:09:32.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
649,2020-05-18T10:09:33.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
650,2020-05-18T10:09:34.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
651,2020-05-18T10:09:35.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
652,2020-05-18T10:09:36.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
653,2020-05-18T10:09:37.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
654,2020-05-18T10:09:38.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
655,2020-05-18T10:09:39.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
656,2020-05-18T10:09:40.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
657,2020-05-18T10:09:41.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
658,2020-05-18T10:09:42.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
659,2020-05-18T10:09:43.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
660,2020-05-18T10:09:44.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
661,2020-05-18T10:09:45.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
662,2020-05-18T10:09:46.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
663,2020-05-18T10:09:47.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
664,2020-05-18T10:09:48.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
665,2020-05-18T10:09:49.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
666,2020-05-18T10:09:50.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
667,2020-05-18T10:09:51.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
668,2020-05-18T10:09:52.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
669,2020-05-18T10:09:53.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
670,2020-05-18T10:09:54.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
671,2020-05-18T10:09:55.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
672,2020-05-18T10:09:56.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
673,2020-05-18T10:09:57.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
674,2020-05-18T10:09:58.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
675,2020-05-18T10:09:59.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
676,2020-05-18T10:10:00.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
677,2020-05-18T10:10:01.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
678,2020-05-18T10:10:02.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
679,2020-05-18T10:10:03.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
680,2020-05-18T10:10:04.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
681,2020-05-18T10:10:05.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
682,2020-05-18T10:10:06.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
683,2020-05-18T10:10:07.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
684,2020-05-18T10:10:08.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
685,2020-05-18T10:10:09.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
686,2020-05-18T10:10:10.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
687,2020-05-18T10:10:11.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
688,2020-05-18T10:10:12.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
689,2020-05-18T10:10:13.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
690,2020-05-18T10:10:14.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
691,2020-05-18T10:10:15.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
692,2020-05-18T10:10:16.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
693,2020-05-18T10:10:17.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
694,2020-05-18T10:10:18.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
695,2020-05-18T10:10:19.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
696,2020-05-18T10:10:20.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
697,2020-05-18T10:10:21.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
698,2020-05-18T10:10:22.889Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
699,2020-05-18T10:10:23.890Z;contrapeso.H;0;161;0;7872995;150;18;1;15040000;0;100;1
